X,Y,Year,Occurrence,Occurren_Day,Location_T,Bicycle_Status,Bicycle_Value,Bicycle_Make,Bicycle_Model,Bicycle_Type,Bicycle_Frame,Bicycle_Color,Ottawa_Neighboirhood,Month,string in numeric
-8425533.248,5687571.242,2018,2018/05/21 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",STOLEN,200,MIYATA,RIDGE RUNNER,MOUNTAIN,UNISEX,GRAY,Old Barrhaven East,May,Found
-8425770.758,5688849.568,2018,2018/08/17 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",STOLEN,1000,GIANT,THRIVE O,HYBRID,WOMEN'S,GRAY,Byward Market,August,Found
-8427740.286,5686751.374,2017,2017/09/05 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,500,MARIN,KENTFIELD CS1,HYBRID,WOMEN'S,BLACK,Sandy Hill,September,Found
-8425707.111,5687254.763,2018,2018/06/02 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",STOLEN,1000,UNKNOWN,N/A,HYBRID,UNISEX,SILK,Centretown,June,Found
-8425725.244,5689557.079,2018,2018/08/27 00:00:00+00,Monday,BAR OR RESTAURANT,N/A,N/A,NA,N/A,N/A,N/A,N/A,Elmvale - Canterbury,August,Found
-8427681.731,5686091.762,2017,2017/09/02 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,500,PURE CYCLES,CITY CLASSIC,REGULAR,UNISEX,BLACK,West Centretown,September,Found
-8426167.077,5687626.163,2018,2018/01/03 00:00:00+00,Sunday,DWELLING UNIT,STOLEN,400,ROCKY MOUNTAIN,FUSION,MOUNTAIN,MEN'S, WHITE,Centretown,January,Found
-8425940.969,5683342.842,2017,2017/09/05 00:00:00+00,Wednesday,DWELLING UNIT,STOLEN,400,GRAVITY,N/A,MOUNTAIN,MEN'S,BLACK,West Centretown,September,Found
-8420558.715,5685957.525,2018,2018/08/25 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,1000,TREK,XCALIBER6,MOUNTAIN,UNISEX,RED,Byward Market,August,Found
-8426130.174,5686537.037,2018,2018/05/20 00:00:00+00,Sunday,PRIVATE PROPERTY STRUCTURE,STOLEN,700,NORCO,STORM,MOUNTAIN,UNISEX,BLACK,Byward Market,May,Found
-8432810.749,5680430.807,2017,2017/09/05 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,100,NAKAMURA,PHENOM,HYBRID,MEN'S,BLACK,Old Ottawa South,September,Found
-8426444.77,5687593.274,2018,2018/08/23 00:00:00+00,Sunday,"STREETS, ROADS, HIGHWAYS",STOLEN,1000,CUBE,N/A,TOURING,UNISEX,BLACK,Old Barrhaven East,August,Found
-8427310.347,5687082.46,2018,2018/05/30 00:00:00+00,Sunday,PARKING LOTS,STOLEN,500,SPECIALIZED,N/A,MOUNTAIN,UNISEX,BLACK,Vanier North,May,Found
-8437482.5,5675694.426,2017,2017/09/05 00:00:00+00,Wednesday,SCHOOLS DURING SUPERVISED ACTIVITY,STOLEN,300,CCM,N/A,MOUNTAIN,MEN'S,BLACK,Carlingwood West - Glabar Park - McKellar Heights,September,Found
-8425391.623,5684687.515,2018,2018/08/25 00:00:00+00,Sunday,DWELLING UNIT,STOLEN,1950,GIANT,DEFY ADVANCED 2,RACER,MEN'S,BLACK,Sandy Hill,August,Found
-8427310.347,5687082.46,2018,2018/05/30 00:00:00+00,Sunday,PARKING LOTS,STOLEN,750,SURLY,CROSS CHECK,REGULAR,MEN'S,BLUE,Centretown,May,Found
-8429338.926,5678336.098,2017,2017/09/01 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,600,CCM,N/A,RACER,UNISEX,BLACK,Qualicum - Redwood Park,September,Found
-8425711.948,5688756.198,2018,2018/08/25 00:00:00+00,Sunday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,1800,FOCUS,PLANET STREET,HYBRID,UNISEX,BLACK,Sandy Hill,August,Found
-8426847.484,5685853.545,2018,2018/06/02 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,600,GIANT,CYPRUS,HYBRID,MEN'S,GRAY,Centretown,June,Found
-8426612.047,5687363.762,2017,2017/09/06 00:00:00+00,Wednesday,"STREETS, ROADS, HIGHWAYS",STOLEN,1000,SCOTT,2014 MODEL CX T,OTHER,UNISEX,BLACK,Centretown,September,Found
-8434037.255,5679185.937,2018,2018/08/25 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,800,SHIMANO,VITAMIN C,REGULAR,MEN'S,BLACK,Sandy Hill,August,Found
-8425964.93,5689025.569,2018,2018/06/02 00:00:00+00,Sunday,"STREETS, ROADS, HIGHWAYS",STOLEN,250,N/A,N/A,HYBRID,UNISEX,GRAY,Centretown,June,Found
-8424820.195,5689298.087,2017,2017/09/01 00:00:00+00,Wednesday,PARKING LOTS,STOLEN,800,KONA,ROVE AL,RACER,MEN'S,GRAY,Centretown,September,Found
-8425162.147,5685445.621,2018,2018/08/25 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,550,KONA,DEW,HYBRID,UNISEX,BLUE,Centretown,August,Found
-8423897.244,5690791.765,2018,2018/05/29 00:00:00+00,Sunday,OPEN AREAS,STOLEN,3400,MARIN,HAWKHILL SE,HYBRID,MEN'S,GRAY,Centretown,May,Found
-8426612.047,5687363.762,2017,2017/09/06 00:00:00+00,Wednesday,"STREETS, ROADS, HIGHWAYS",STOLEN,1200,GIANT,SEEK O,HYBRID,MEN'S,GRAY,Skyline - Fisher Heights,September,Found
-8427310.347,5687082.46,2018,2018/05/30 00:00:00+00,Sunday,PARKING LOTS,STOLEN,350,CAPIX,VILLAIN 20,BMX,MEN'S,N/A,Centretown,May,Found
-8432526.922,5664148.159,2018,2018/08/26 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,100,SUPER CYCLE,TEAM 8,MOUNTAIN,CHILD'S,BLUE,Glebe - Dows Lake,August,Found
-8427267.865,5687928.305,2017,2017/07/14 00:00:00+00,Wednesday,PARKING LOTS,STOLEN,550,SCHWINN,GTX 2 700C,HYBRID,MEN'S,RED,Centretown,July,Found
-8425431.82,5684790.643,2018,2018/06/02 00:00:00+00,Saturday,"STREETS, ROADS, HIGHWAYS",STOLEN,950,SPECIALIZED,SIRRUS SPORT,RACER,N/A,BLUE,Beaverbrook,June,Found
-8425162.147,5685445.621,2018,2018/08/25 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,500,BILLY GOAT,HYMALAS,MOUNTAIN,MEN'S,GRAY,Sandy Hill,August,Found
-8415940.58,5690787.553,2017,2017/09/05 00:00:00+00,Tuesday,PARKING LOTS,STOLEN,100,N/A,N/A,REGULAR,N/A,GREEN,Riverside South - Leitrim,September,Found
-8450159.52,5673490.977,2018,2018/05/29 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,350,KUNDSTADT,N/A,REGULAR,CHILD'S,GRAY,Glebe - Dows Lake,May,Found
-8425711.948,5688756.198,2018,2018/08/25 00:00:00+00,Sunday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,300,NAKAMURA,N/A,HYBRID,MEN'S,GRAY,Glebe - Dows Lake,August,Found
-8426340.701,5664438.568,2017,2017/09/02 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,200,NAKAMURA,PRISTINE JUNIOR,REGULAR,CHILD'S,PURPLE,Beacon Hill South - Cardinal Heights,September,Found
-8420808.27,5689975.631,2018,2018/06/02 00:00:00+00,Saturday,PRIVATE PROPERTY STRUCTURE,STOLEN,N/A,CCM,N/A,OTHER,MEN'S,N/A,Vanier South,June,Found
-8424300.655,5689603.938,2018,2018/08/21 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,N/A,UNKNOWN,N/A,MOUNTAIN,UNISEX,N/A,Glebe - Dows Lake,August,Found
-8403534.566,5696117.631,2017,2017/09/05 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,200,TOMAHAWK,N/A,MOUNTAIN,MEN'S,PURPLE,Fallingbrook,September,Found
-8424993.403,5689192.801,2018,2018/05/30 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,430,DIADORA,MODENA W 700C H,HYBRID,WOMEN'S,BLACK,Billings Bridge - Alta Vista,May,Found
-8424300.655,5689603.938,2018,2018/08/21 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,N/A,UNKNOWN,N/A,MOUNTAIN,UNISEX,N/A,Carlingwood West - Glabar Park - McKellar Heights,August,Found
-8425505.431,5684974.972,2017,2017/09/01 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",STOLEN,400,SE,DRAFT,REGULAR,MEN'S,BLACK,Overbrook - McArthur,September,Found
-8423185.61,5681991.729,2018,2018/05/30 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,200,HUFFY,N/A,MOUNTAIN,MEN'S,GRAY,Billings Bridge - Alta Vista,May,Found
-8434037.255,5679185.937,2018,2018/08/25 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,300,SUPERCYCLE,N/A,BMX,MEN'S,N/A,Old Barrhaven East,August,Found
-8425635.677,5685304.894,2017,2017/09/02 00:00:00+00,Monday,PARKING LOTS,STOLEN,500,UNKNOWN,N/A,MOUNTAIN,WOMEN'S,PURPLE,Glebe - Dows Lake,September,Found
-8420462.924,5685060.795,2018,2018/06/01 00:00:00+00,Friday,SCHOOLS DURING NOT SUPERVISED ACTIVITY,STOLEN,550,GT BICYCLES,AVALANCHE,MOUNTAIN,UNISEX,PURPLE,Sandy Hill,June,Found
-8423192.821,5688871.669,2017,2017/08/18 00:00:00+00,Monday,OPEN AREAS,STOLEN,500,IRON HORSE,MKIII,MOUNTAIN,MEN'S,SILK,Glebe - Dows Lake,August,Found
-8423194.574,5687461.615,2018,2018/08/18 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,555,JAMIS,TRAIL X,MOUNTAIN,MEN'S,OTHER,Sandy Hill,August,Found
-8423185.61,5681991.729,2018,2018/05/30 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,400,TREK,MT220,MOUNTAIN,CHILD'S,RED,Elmvale - Canterbury,May,Found
-8434635.081,5677348.05,2017,2017/09/02 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,1300,TREK,HYBRID,HYBRID,WOMEN'S, LIGHT BLUE,Iris - Queensway Terrance South,September,Found
-8432526.922,5664148.159,2018,2018/08/26 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,2000,ECLIPSE,N/A,RACER,MEN'S,SILK,Carlingwood West - Glabar Park - McKellar Heights,August,Found
-8423185.61,5681991.729,2018,2018/05/30 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,3000,SPECIALIZED,ROUBAIX,RACER,MEN'S,RED,Billings Bridge - Alta Vista,May,Found
-8434635.081,5677348.05,2017,2017/09/02 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,1300,TREK,UNKNOWN,HYBRID,MEN'S,GRAY,Iris - Queensway Terrance South,September,Found
-8426282.185,5689489.895,2018,2018/08/25 00:00:00+00,Saturday,"STREETS, ROADS, HIGHWAYS",STOLEN,500,TREK,N/A,MOUNTAIN,MEN'S,BLACK,Hintonburg - Mechanicsville,August,Found
-8425584.368,5688962.439,2018,2018/05/30 00:00:00+00,Thursday,OPEN AREAS,STOLEN,1700,CANNONDALE,N/A,RACER,UNISEX, WHITE,Sandy Hill,May,Found
-8417329.08,5689600.5,2017,2017/09/02 00:00:00+00,Saturday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,1000,GIANT,REVEL 29 ER0HAR,MOUNTAIN,MEN'S,BLACK,Byward Market,September,Found
-8426716.763,5689280.143,2018,2018/08/25 00:00:00+00,Saturday,OPEN AREAS,STOLEN,1500,GIANT,ROAD2,RACER,MEN'S,BLACK,Lebreton Development,August,Found
-8427557.886,5687076.352,2018,2018/05/28 00:00:00+00,Thursday,OPEN AREAS,STOLEN,800,NAKAMURA,ROYAL 2010 HYBR,HYBRID,MEN'S,BLACK,Centretown,May,Found
-8425897.512,5690281.832,2017,2017/08/31 00:00:00+00,Saturday,"STREETS, ROADS, HIGHWAYS",STOLEN,170,MONGOOSE,31313435,MOUNTAIN,UNISEX,BLACK TRQ,Greenboro East,August,Found
-8429545.192,5685442.503,2018,2018/08/11 00:00:00+00,Saturday,PARKING LOTS,STOLEN,500,KONA,DEW,HYBRID,UNISEX,BLACK,Carson Grove - Carson Meadows,August,Found
-8425584.368,5688962.439,2018,2018/05/30 00:00:00+00,Thursday,OPEN AREAS,STOLEN,439,ALITE MOUNTAIN,ALITE 150,MOUNTAIN,MEN'S,BLACK,Sandy Hill,May,Found
-8422852.242,5686319.308,2017,2017/09/01 00:00:00+00,Saturday,TRANSIT BUS / BUS SHELTER,STOLEN,250,NAKAMURA,ECKO BLACK/BLUE,MOUNTAIN,MEN'S,BLUE,Centretown,September,Found
-8419438.044,5692105.245,2018,2018/08/24 00:00:00+00,Saturday,PRIVATE PROPERTY STRUCTURE,STOLEN,20,UNKNOWN,N/A,REGULAR,MEN'S,BLUE,Lebreton Development,August,Found
-8434349.971,5680429.315,2018,2018/05/31 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,400,GT,TRANSEO 6.0,REGULAR,MEN'S,GRAY,Rockcliffe Park,May,Found
-8426612.047,5687363.762,2017,2017/08/29 00:00:00+00,Saturday,PARKING LOTS,STOLEN,400,GIANT,ESCAPE 3,HYBRID,MEN'S,GRAY,Centretown,August,Found
-8428276.709,5687278.976,2018,2017/08/21 00:00:00+00,Saturday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,850,SPECIALIZED,N/A,HYBRID,WOMEN'S,GRAYTRQ,Byward Market,August,Found
-8424259.647,5692089.008,2018,2018/05/25 00:00:00+00,Thursday,SCHOOLS DURING NOT SUPERVISED ACTIVITY,STOLEN,300,N/A,N/A,REGULAR,N/A,RED,Laurentian,May,Found
-8426612.047,5687363.762,2017,2017/08/29 00:00:00+00,Saturday,PARKING LOTS,STOLEN,250,CCM,N/A,MOUNTAIN,WOMEN'S,OTHER,Centretown,August,Found
-8428276.709,5687278.976,2018,2018/08/18 00:00:00+00,Saturday,DWELLING UNIT,STOLEN,600,KONA,FIRE MOUNTAIN,MOUNTAIN,MEN'S,RED,Byward Market,August,Found
-8425440.091,5689053.181,2018,2018/05/29 00:00:00+00,Wednesday,PARKING LOTS,STOLEN,1000,CINELLI,BOOTLEG HOY HOY,REGULAR,MEN'S,BLACK,Sandy Hill,May,Found
-8427752.652,5687085.415,2017,2017/09/02 00:00:00+00,Saturday,"STREETS, ROADS, HIGHWAYS",STOLEN,1500,DAVINCI,N/A,HYBRID,UNISEX,RED,East Industrial,September,Found
-8425258.457,5684356.614,2018,2018/08/25 00:00:00+00,Saturday,"STREETS, ROADS, HIGHWAYS",STOLEN,800,DETTO,N/A,RACER,MEN'S,RED,Glebe - Dows Lake,August,Found
-8433519.288,5682208.612,2018,2018/05/29 00:00:00+00,Wednesday,SCHOOLS DURING SUPERVISED ACTIVITY,STOLEN,300,TREK,3 SERIES 3700 2,MOUNTAIN,MEN'S,BLACK,Sandy Hill,May,Found
-8422852.242,5686319.308,2017,2017/09/01 00:00:00+00,Saturday,TRANSIT BUS / BUS SHELTER,STOLEN,100,GIANT,SEDONA,HYBRID,MEN'S,RED,Carson Grove - Carson Meadows,September,Found
-8429545.192,5685442.503,2018,2018/08/11 00:00:00+00,Saturday,PARKING LOTS,STOLEN,1500,IGO,METRO ELECTRIC,OTHER,UNISEX,SILK,Hintonburg - Mechanicsville,August,Found
-8424704.086,5689104.205,2018,2018/05/30 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,50,SECOND HAND,ALFA ROMEO / AL,RACER,CHILD'S,BLACK,Laurentian,May,Found
-8419285.67,5678362.718,2017,2017/09/02 00:00:00+00,Saturday,GAS STATION,STOLEN,400,SCHWINN,N/A,HYBRID,UNISEX,SILK,East Industrial,September,Found
-8441315.386,5672753.877,2018,2018/08/14 00:00:00+00,Friday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,400,TREK,MARLIN 4,REGULAR,UNISEX,BLACK,Bells Corners East,August,Found
-8433677.562,5676632.687,2018,2018/05/28 00:00:00+00,Wednesday,UNIVERSITIES / COLLEGES,STOLEN,699,FUJI,ABSOLUTE 1.9,HYBRID,MEN'S,BLACK,Centretown,May,Found
-8426218.853,5690642.902,2018,2018/08/23 00:00:00+00,Friday,"STREETS, ROADS, HIGHWAYS",STOLEN,600,DEVINCI,ST. TROPEZ,HYBRID,UNISEX,BLACK,Byward Market,August,Found
-8426424.534,5688054.039,2017,2017/09/01 00:00:00+00,Friday,OPEN AREAS,STOLEN,2000,GIANT,NOT SURE,RACER,WOMEN'S, WHITE,Centretown,September,Found
-8436694.302,5676428.574,2018,2018/05/12 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,550,MILANO STEPTHRU,2017,TOURING,WOMEN'S,BLACK,Laurentian,May,Found
-8427196.038,5687279.682,2018,2018/08/24 00:00:00+00,Friday,"STREETS, ROADS, HIGHWAYS",STOLEN,350,JAMIS,HUDSON EASY STE,OTHER,WOMEN'S,PURPLE,Centretown,August,Found
-8433519.288,5682208.612,2018,2018/05/30 00:00:00+00,Wednesday,SCHOOLS DURING SUPERVISED ACTIVITY,STOLEN,1400,GIANT,ANYROAD 2017,HYBRID,MEN'S,GRAY,Sandy Hill,May,Found
-8423512.999,5682639.799,2018,2018/08/22 00:00:00+00,Thursday,PARKING LOTS,STOLEN,600,SPECIALIZED,N/A,MOUNTAIN,WOMEN'S, DARK BLUE,Centretown,August,Found
-8432378.691,5681195.41,2018,2018/05/30 00:00:00+00,Wednesday,PARKING LOTS,N/A,N/A,NA,N/A,N/A,N/A,N/A,Laurentian,May,Found
-8430247.317,5667766.369,2018,2018/08/23 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,110,SUPERCYCLE,1800,MOUNTAIN,MEN'S, LIGHT BLUE,Byward Market,August,Found
-8426167.077,5687626.163,2018,2018/05/30 00:00:00+00,Wednesday,"STREETS, ROADS, HIGHWAYS",N/A,N/A,NA,N/A,N/A,N/A,N/A,Centrepointe,May,Found
-8429128.172,5684566.277,2018,2018/05/27 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",N/A,N/A,NA,N/A,N/A,N/A,N/A,Iris - Queensway Terrance South,May,Found
-8428276.709,5687278.976,2018,2018/08/19 00:00:00+00,Thursday,PRIVATE PROPERTY STRUCTURE,STOLEN,600,SPECIALIZED,N/A,HYBRID,MEN'S,BLACK,Billings Bridge - Alta Vista,August,Found
-8433341.527,5681752.005,2018,2018/05/30 00:00:00+00,Wednesday,SCHOOLS DURING SUPERVISED ACTIVITY,STOLEN,900,CANNONDALE,QUICK 6WMN,HYBRID,WOMEN'S,PURPLE,Carlingwood West - Glabar Park - McKellar Heights,May,Found
-8427020.23,5687510.547,2018,2018/08/22 00:00:00+00,Thursday,PARKING LOTS,STOLEN,200,NORCO,RYBC04,MOUNTAIN,MEN'S,BLACK,Billings Bridge - Alta Vista,August,Found
-8424520.866,5688655.582,2018,2018/05/26 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,350,NORCO,N/A,REGULAR,UNISEX,RED,Centretown,May,Found
-8425635.677,5685304.894,2018,2018/08/16 00:00:00+00,Thursday,PARKING LOTS,STOLEN,700,SPECIALIZED,SIRRUS 2017,REGULAR,MEN'S,BLACK,Centretown,August,Found
-8427153.155,5687733.072,2018,2018/05/10 00:00:00+00,Wednesday,"STREETS, ROADS, HIGHWAYS",STOLEN,100,MARIN,LARKSPUR,HYBRID,MEN'S,SILK,Civic Hospital-Central Park,May,Found
-8430247.317,5667766.369,2018,2018/08/23 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,750,SPECIALISED,SIRRUS 1,HYBRID,MEN'S,BLACK,Laurentian,August,Found
-8424071.524,5689611.574,2018,2018/05/25 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,500,CCM,KROSSPORT,HYBRID,MEN'S, WHITE,Beacon Hill South - Cardinal Heights,May,Found
-8432873.638,5683469.235,2018,2018/08/22 00:00:00+00,Thursday,OPEN AREAS,STOLEN,580,RALEIGH,TRAILBLAZER HAR,MOUNTAIN,UNISEX,BLACK,Lebreton Development,August,Found
-8436094.894,5673909.325,2018,2018/05/29 00:00:00+00,Tuesday,SCHOOLS DURING NOT SUPERVISED ACTIVITY,STOLEN,400,DIADORA,MODENA,REGULAR,WOMEN'S, WHITE,Sandy Hill,May,Found
-8426785.554,5687652.343,2018,2018/08/22 00:00:00+00,Thursday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,600,NORCO,INDIE 3 WOMEN X,HYBRID,WOMEN'S,BLUE,Lebreton Development,August,Found
-8416509.018,5689916.749,2018,2018/05/25 00:00:00+00,Tuesday,PRIVATE PROPERTY STRUCTURE,STOLEN,300,GT,AGGRESSOR 1.0,MOUNTAIN,MEN'S,BLACK,Byward Market,May,Found
-8428276.709,5687278.976,2018,2018/08/20 00:00:00+00,Thursday,DWELLING UNIT,STOLEN,3000,TREK,6700,MOUNTAIN,MEN'S,BLUE,Glebe - Dows Lake,August,Found
-8425599.627,5687193.74,2017,2017/08/14 00:00:00+00,Friday,OPEN AREAS,STOLEN,450,DIADORA,CORSO 26,MOUNTAIN,MEN'S,BLACK,Centretown,August,Found
-8432873.638,5683469.235,2018,2018/08/22 00:00:00+00,Thursday,OPEN AREAS,STOLEN,950,KONA,BLAST,MOUNTAIN,MEN'S,GRAY,Centretown,August,Found
-8434547.301,5680098.61,2017,2017/09/01 00:00:00+00,Friday,BAR OR RESTAURANT,STOLEN,600,SPECIALIZED,HARDROCK,MOUNTAIN,MEN'S,BLACK,Laurentian,September,Found
-8423512.999,5682639.799,2018,2018/08/22 00:00:00+00,Thursday,PARKING LOTS,STOLEN,500,MARLIN,N/A,MOUNTAIN,MEN'S,GRAY WHITE,Glebe - Dows Lake,August,Found
-8425599.627,5687193.74,2017,2017/08/14 00:00:00+00,Friday,OPEN AREAS,STOLEN,300,CCM,STATIC,MOUNTAIN,UNISEX,YELLOW,Centretown,August,Found
-8425600.646,5687092.43,2018,2018/08/19 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,150,NORCO,PINNACLE,HYBRID,MEN'S,N/A,Old Barrhaven East,August,Found
-8426220.668,5688881.378,2017,2017/08/29 00:00:00+00,Thursday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,600,JAMES,ALLEGRO,HYBRID,WOMEN'S, WHITE,Centretown,August,Found
-8424761.45,5689198.998,2018,2018/05/15 00:00:00+00,Tuesday,"STREETS, ROADS, HIGHWAYS",STOLEN,100,INFINITY,HURON,OTHER,UNISEX,GRAY,Trend-Arlington,May,Found
-8425471.423,5689566.613,2018,2018/08/23 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,N/A,TO BE ADDED,N/A,REGULAR,WOMEN'S,N/A,Glebe - Dows Lake,August,Found
-8427612.623,5687584.931,2017,2017/08/19 00:00:00+00,Thursday,COMMERCIAL DWELLING UNIT,STOLEN,500,KONA,HANANNA,MOUNTAIN,UNISEX,BROWN,Byward Market,August,Found
-8436094.894,5673909.325,2018,2018/05/29 00:00:00+00,Tuesday,SCHOOLS DURING NOT SUPERVISED ACTIVITY,STOLEN,747,LOUIS GARNEAU,URBANIA 2M,HYBRID,MEN'S,GRAY,Sandy Hill,May,Found
-8425635.677,5685304.894,2018,2018/08/16 00:00:00+00,Thursday,PARKING LOTS,STOLEN,500,MIYATA,600GT,TOURING,MEN'S,PURPLE,Old Barrhaven East,August,Found
-8433677.562,5676632.687,2017,2017/08/18 00:00:00+00,Thursday,TRANSIT BUS / BUS SHELTER,STOLEN,1025,SCOTT,METRIX 20,HYBRID,UNISEX,GRAY,Centrepointe,August,Found
-8426220.668,5688881.378,2018,2018/05/26 00:00:00+00,Tuesday,PARKING LOTS,STOLEN,N/A,VENTURE,ROADRUNNER,MOUNTAIN,WOMEN'S,PINK,Trend-Arlington,May,Found
-8426231.89,5685644.599,2018,2018/08/07 00:00:00+00,Thursday,"STREETS, ROADS, HIGHWAYS",STOLEN,300,NORCO,MONTEREY SL,REGULAR,UNISEX,RED,Laurentian,August,Found
-8434150.041,5676106.725,2017,2017/08/31 00:00:00+00,Thursday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,180,TOPRIDE,MOUNTAIN BIKE,MOUNTAIN,CHILD'S,GREEN,Centrepointe,August,Found
-8426130.174,5686537.037,2018,2018/05/22 00:00:00+00,Monday,PARKING LOTS,STOLEN,500,RALEIGH,CADENT 1,REGULAR,MEN'S, LIGHT BLUE,Centretown,May,Found
-8431260.085,5684213.864,2018,2018/08/21 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,3000,CANONDALE,SLICE 5,OTHER,WOMEN'S, WHITE,Portobello South,August,Found
-8402581.594,5692193.487,2018,2018/08/21 00:00:00+00,Wednesday,DWELLING UNIT,STOLEN,N/A,NORCO,N/A,HYBRID,UNISEX, WHITE,Island Park - Wellington Village,August,Found
-8440163.267,5672625.326,2017,2017/07/31 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,320,CCM,700C VELOCI,HYBRID,MEN'S,GREEN,Bells Corners East,July,Found
-8426550.521,5687257.543,2018,2018/05/21 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,869,GIANT,TCR ESPOIR,OTHER,CHILD'S, WHITE,Centretown,May,Found
-8440163.267,5672625.326,2017,2017/07/31 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,200,CCM,SAVAGE 27.5,MOUNTAIN,MEN'S,SILK,Bells Corners East,July,Found
-8402581.594,5692193.487,2018,2018/08/21 00:00:00+00,Wednesday,DWELLING UNIT,FOUND,N/A,BIADE,AGGRESSOR,BMX,MEN'S, WHITE TE,Island Park - Wellington Village,August,Found
-8425134.587,5688289.587,2018,2018/05/27 00:00:00+00,Monday,UNIVERSITIES / COLLEGES,STOLEN,400,SCHWINN,N/A,HYBRID,MEN'S,BLACK,Centretown,May,Found
-8427324.753,5687496.451,2017,2017/08/19 00:00:00+00,Wednesday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,950,MARIN,SAN RAFAEL,HYBRID,MEN'S, LIGHT BLUE,Island Park - Wellington Village,August,Found
-8431260.085,5684213.864,2018,2018/08/21 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,4000,CANONDALE,CAAD10,RACER,MEN'S,BLACK,Portobello South,August,Found
-8426550.521,5687257.543,2018,2018/05/21 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,876,REDLINE,PROLINE JUNIOR,BMX,CHILD'S,BLACK  ORANGE,Centretown,May,Found
-8427967.657,5686625.192,2017,2017/08/30 00:00:00+00,Wednesday,UNIVERSITIES / COLLEGES,RECOVERED,2500,SPECIALIZED,CROSSTRAIL,HYBRID,WOMEN'S,BLACK,Hintonburg - Mechanicsville,August,Found
-8432541.222,5684206.498,2018,2018/08/15 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,1400,SPECIALIZED,ALLEZ,RACER,MEN'S,BLACK,Sandy Hill,August,Found
