X,Y,Year,Occurrence,Occurren_Day,Location_T,Bicycle_Status,Bicycle_Value,Bicycle_Make,Bicycle_Type,Bicycle_Frame,Bicycle_Color,Ottawa_Neighboirhood,Month,Diff_Rep_Occu,Brand_Popularity,Range_Price,Weekend_or_WeekDay
-8423436.841,5690594.276,2022,2022/09/18 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,800,TREK,OTHER,MEN'S,GRAY,Lowertown,September,1,Well-Known,LOW PRICE,Weekend
-8417421.141,5692669.405,2022,2022/09/18 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,550,NORTHROCK,HYBRID,MEN'S,GRAY,Tanglewood,September,1,LESS-RECOGNIZED,LOW PRICE,Weekend
-8425103.347,5689395.703,2022,2022/09/19 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,100,SUPERCYCLE,HYBRID,MEN'S,GRAY,Sandy Hill,September,0,FAIRLY RECOGNIZED,VERY LOW PRICE,Week_Day
-8430108.376,5674090.388,2022,2022/08/28 00:00:00+00,Sunday,UNIVERSITIES / COLLEGES,STOLEN,800,OPUS,MOUNTAIN,MEN'S,GREEN,Vanier North,August,22,LESS-RECOGNIZED,LOW PRICE,Weekend
-8423321.86,5691555.865,2022,2022/09/19 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,800,NORCO,MOUNTAIN,WOMEN'S,BLUE,Vanier North,September,0,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8425518.818,5690135.967,2022,2022/09/18 00:00:00+00,Sunday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,900,MOUNTAIN,HYBRID,MEN'S,RED,Hawthorne Meadows - Sheffield Glen,September,1,LESS-RECOGNIZED,LOW PRICE,Weekend
-8425611.019,5690305.349,2022,2022/09/18 00:00:00+00,Sunday,PARKING LOTS,STOLEN,500,DECATHLON,HYBRID,UNISEX,RED,Elmvale - Canterbury,September,1,FAIRLY RECOGNIZED,LOW PRICE,Weekend
-8420228.143,5685535.325,2022,2022/09/18 00:00:00+00,Sunday,PRIVATE PROPERTY STRUCTURE,STOLEN,2100,RAD POWER BIKE,HYBRID,WOMEN'S,WHITE,Rothwell Heights - Beacon Hill North,September,1,LESS-RECOGNIZED,AFFORDABLE,Weekend
-8425073.362,5688882.456,2022,2022/05/16 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,800,GT,RACER,MEN'S,GRAY,Vanier South,May,31,Well-Known,LOW PRICE,Week_Day
-8425635.677,5685304.894,2022,2022/09/18 00:00:00+00,Sunday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,2000,SURLY,HYBRID,MEN'S,BLACK,Glebe - Dows Lake,September,0,LESS-RECOGNIZED,AFFORDABLE,Weekend
-8424403.486,5688727.171,2022,2022/09/16 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,500,TREK,HYBRID,UNISEX,BLACK,Glebe - Dows Lake,September,2,Well-Known,LOW PRICE,Weekend
-8433028.405,5684594.799,2022,2022/09/17 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,800,KONA,HYBRID,UNISEX,BLUE,Glebe - Dows Lake,September,1,Well-Known,LOW PRICE,Weekend
-8433028.405,5684594.799,2022,2022/09/17 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,800,KONA,MOUNTAIN,UNISEX,BLUE,Sandy Hill,September,1,Well-Known,LOW PRICE,Weekend
-8431835.404,5684117.137,2022,2022/04/25 00:00:00+00,Monday,UNIVERSITIES / COLLEGES,STOLEN,5000,NORCO,MOUNTAIN,WOMEN'S,SILK,Island Park - Wellington Village,April,0,FAIRLY RECOGNIZED,HIGH,Week_Day
-8423710.116,5692387.472,2022,2022/09/18 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,1500,ROCM,HYBRID,MEN'S,BLUE,Westboro,September,0,LESS-RECOGNIZED,AFFORDABLE,Weekend
-8423710.116,5692387.472,2022,2022/09/18 00:00:00+00,Sunday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,1500,ROCM,MOUNTAIN,MEN'S,BLUE,Westboro,September,0,LESS-RECOGNIZED,AFFORDABLE,Weekend
-8444308.978,5665226.763,2022,2022/09/18 00:00:00+00,Sunday,DWELLING UNIT,STOLEN,1399,TREK,MOUNTAIN,MEN'S,RED,Rockcliffe Park,September,0,Well-Known,AFFORDABLE,Weekend
-8444308.978,5665226.763,2022,2022/09/18 00:00:00+00,Sunday,PRIVATE PROPERTY STRUCTURE,STOLEN,1399,TREK,REGULAR,MEN'S,RED,Rockcliffe Park,September,0,Well-Known,AFFORDABLE,Weekend
-8444308.978,5665226.763,2022,2022/09/18 00:00:00+00,Sunday,CONVENIENCE STORES'Age,STOLEN,1399,TREK,MOUNTAIN,MEN'S,RED,Bridlewood - Emerald Meadows,September,0,Well-Known,AFFORDABLE,Weekend
-8425279.586,5685645.137,2022,2022/09/06 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,1150,GIANT,HYBRID,MEN'S,SILK,Bridlewood - Emerald Meadows,September,12,Well-Known,AFFORDABLE,Week_Day
-8425279.586,5685645.137,2022,2022/09/06 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,1150,GIANT,MOUNTAIN,MEN'S,SILK,Bridlewood - Emerald Meadows,September,12,Well-Known,AFFORDABLE,Week_Day
-8430990.332,5679885.675,2022,2022/09/17 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,800,KONA,MOUNTAIN,UNISEX,BLACK,Civic Hospital-Central Park,September,0,Well-Known,LOW PRICE,Weekend
-8431337.532,5679047.363,2022,2022/09/16 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,300,RALEIGH,MOUNTAIN,MEN'S,BLACK,Civic Hospital-Central Park,September,1,FAIRLY RECOGNIZED,VERY LOW PRICE,Weekend
-8430990.332,5679885.675,2022,2022/09/17 00:00:00+00,Saturday,UNIVERSITIES / COLLEGES,STOLEN,800,KONA,REGULAR,UNISEX,BLACK,Civic Hospital-Central Park,September,0,Well-Known,LOW PRICE,Weekend
-8425134.587,5688289.587,2022,2022/09/16 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,250,FYXNATION,HYBRID,MEN'S,BLACK,Civic Hospital-Central Park,September,1,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8430990.332,5679885.675,2022,2022/09/17 00:00:00+00,Saturday,PRIVATE PROPERTY STRUCTURE,STOLEN,100,GARY FISHER,OTHER,MEN'S,GRAY,Civic Hospital-Central Park,September,0,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8430990.332,5679885.675,2022,2022/09/17 00:00:00+00,Saturday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,100,GARY FISHER,MOUNTAIN,MEN'S,GRAY,Sandy Hill,September,0,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8423598.977,5688524.77,2022,2022/09/15 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,420,DIADORA,MOUNTAIN,MEN'S,GREEN,Sandy Hill,September,2,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8423598.977,5688524.77,2022,2022/09/15 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,420,DIADORA,MOUNTAIN,MEN'S,GREEN,Sandy Hill,September,2,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8423482.066,5690209.305,2022,2022/09/09 00:00:00+00,Friday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,500,GIANT,HYBRID,WOMEN'S,GREEN,Vanier North,September,8,Well-Known,LOW PRICE,Weekend
-8423482.066,5690209.305,2022,2022/09/09 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,500,GIANT,HYBRID,WOMEN'S,GREEN,Vanier North,September,8,Well-Known,LOW PRICE,Weekend
-8430990.332,5679885.675,2022,2022/09/15 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,600,TREK,HYBRID,MEN'S,BLUE,Centretown,September,1,Well-Known,LOW PRICE,Week_Day
-8430990.332,5679885.675,2022,2022/09/15 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,600,TREK,HYBRID,MEN'S,BLUE,Civic Hospital-Central Park,September,1,Well-Known,LOW PRICE,Week_Day
-8422984.65,5685206.211,2022,2022/09/16 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,550,BTWIN,HYBRID,MEN'S,GRAY,Civic Hospital-Central Park,September,0,LESS-RECOGNIZED,LOW PRICE,Weekend
-8430990.332,5679885.675,2022,2022/09/15 00:00:00+00,Thursday,SCHOOLS DURING SUPERVISED ACTIVITY,STOLEN,600,DEVINCI,HYBRID,WOMEN'S,GRAY,Civic Hospital-Central Park,September,1,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8430990.332,5679885.675,2022,2022/09/15 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,600,DEVINCI,HYBRID,WOMEN'S,GRAY,Civic Hospital-Central Park,September,1,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8446752.14,5668193.301,2022,2022/09/09 00:00:00+00,Friday,PRIVATE PROPERTY STRUCTURE,STOLEN,300,JAMIS,OTHER,MEN'S,RED,Glen Cairn - Kanata South Business Park,September,7,FAIRLY RECOGNIZED,VERY LOW PRICE,Weekend
-8426977.237,5687973.936,2022,2022/09/16 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,1200,DEVINCI,HYBRID,WOMEN'S,WHITE,Riverview,September,0,FAIRLY RECOGNIZED,AFFORDABLE,Weekend
-8426418.431,5682956.099,2022,2022/09/15 00:00:00+00,Thursday,SCHOOLS DURING NOT SUPERVISED ACTIVITY,STOLEN,500,ROCM,MOUNTAIN,MEN'S,GREEN,Centretown,September,0,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8422519.443,5690287.784,2022,2022/09/15 00:00:00+00,Thursday,"STREETS, ROADS, HIGHWAYS",STOLEN,1000,OPUS,HYBRID,MEN'S,GRAY,Glebe - Dows Lake,September,0,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8426550.521,5687257.543,2022,2022/09/15 00:00:00+00,Thursday,UNIVERSITIES / COLLEGES,STOLEN,800,MONGOOSE,MOUNTAIN,UNISEX,BLACK,Byward Market,September,0,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8426282.185,5689489.895,2022,2022/09/13 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,4500,GIANT,MOUNTAIN,MEN'S,ORANGE,Carleton University,September,2,Well-Known,HIGH,Week_Day
-8425582.836,5686176.145,2022,2022/07/09 00:00:00+00,Saturday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,800,KHS,HYBRID,UNISEX,YELLOW,Vanier South,July,68,LESS-RECOGNIZED,LOW PRICE,Weekend
-8425560.516,5689274.443,2022,2022/09/12 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,3900,CANNONDALE,MOUNTAIN,MEN'S,BEIGE,Glebe - Dows Lake,September,2,Well-Known,HIGH,Week_Day
-8430416.974,5685824.987,2022,2022/09/14 00:00:00+00,Wednesday,UNIVERSITIES / COLLEGES,STOLEN,700,NORCO,MOUNTAIN,UNISEX,BLACK,Hintonburg - Mechanicsville,September,0,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8430416.974,5685824.987,2022,2022/09/14 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,700,NORCO,OTHER,UNISEX,BLACK,Hintonburg - Mechanicsville,September,0,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8425560.516,5689274.443,2022,2022/09/12 00:00:00+00,Monday,COMMERCIAL DWELLING UNIT,STOLEN,3500,CANNONDALE,OTHER,UNISEX,BLACK,Hintonburg - Mechanicsville,September,2,Well-Known,HIGH,Week_Day
-8426487.705,5682423.345,2022,2022/09/08 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,700,PUJO,MOUNTAIN,MEN'S,BLACK,Hintonburg - Mechanicsville,September,6,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8422897.986,5690280.319,2022,2022/09/13 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,600,GLOBE,MOUNTAIN,MEN'S,BROWN,Hintonburg - Mechanicsville,September,1,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8425505.431,5684974.972,2022,2022/09/14 00:00:00+00,Wednesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,1100,CANNONDALE,HYBRID,MEN'S,GREEN,Hintonburg - Mechanicsville,September,0,Well-Known,AFFORDABLE,Week_Day
-8430416.974,5685824.987,2022,2022/09/14 00:00:00+00,Wednesday,OPEN AREAS,STOLEN,1750,KONA,REGULAR,MEN'S,GREEN,Hintonburg - Mechanicsville,September,0,Well-Known,AFFORDABLE,Week_Day
-8430416.974,5685824.987,2022,2022/09/14 00:00:00+00,Wednesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,1750,KONA,MOUNTAIN,MEN'S,GREEN,Hintonburg - Mechanicsville,September,0,Well-Known,AFFORDABLE,Week_Day
-8420660.342,5691984.174,2022,2022/09/01 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,900,NORCO,OTHER,WOMEN'S,BLACK,Hintonburg - Mechanicsville,September,13,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8439102.301,5676285.342,2022,2022/09/12 00:00:00+00,Monday,BAR OR RESTAURANT,STOLEN,190,DYNACRAFT,MOUNTAIN,CHILD'S,PINK,West Centretown,September,2,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8439102.301,5676285.342,2022,2022/09/12 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,190,DYNACRAFT,OTHER,CHILD'S,PINK,West Centretown,September,2,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8430416.974,5685824.987,2022,2022/09/14 00:00:00+00,Wednesday,COMMERCIAL DWELLING UNIT,STOLEN,1000,TREK,OTHER,UNISEX,RED,Vanier South,September,0,Well-Known,LOW PRICE,Week_Day
-8430416.974,5685824.987,2022,2022/09/14 00:00:00+00,Wednesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,1000,TREK,TOURING,UNISEX,RED,Byward Market,September,0,Well-Known,LOW PRICE,Week_Day
-8427609.195,5686132.265,2022,2022/09/09 00:00:00+00,Friday,OPEN AREAS,STOLEN,1200,MOUNTAIN,HYBRID,MEN'S,SILK,Byward Market,September,5,LESS-RECOGNIZED,AFFORDABLE,Weekend
-8430518.71,5686070.645,2022,2022/09/06 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,300,SCHWINN,HYBRID,MEN'S,WHITE,Carleton University,September,8,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8430518.71,5686070.645,2022,2022/09/06 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,300,SCHWINN,OTHER,MEN'S,WHITE,Bayshore - Belltown,September,8,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8430518.71,5686070.645,2022,2022/09/06 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,300,SCHWINN,HYBRID,MEN'S,WHITE,Bayshore - Belltown,September,8,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8427609.195,5686132.265,2022,2022/09/09 00:00:00+00,Friday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,900,LINUS,HYBRID,WOMEN'S,WHITE,Manor Park,September,5,LESS-RECOGNIZED,LOW PRICE,Weekend
-8426194.266,5687182.615,2022,2022/09/12 00:00:00+00,Monday,SCHOOLS DURING SUPERVISED ACTIVITY,STOLEN,950,CANNONDALE,MOUNTAIN,MEN'S,BLACK,Centretown,September,1,Well-Known,LOW PRICE,Week_Day
-8450485.867,5663187.346,2022,2022/09/13 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,600,GARNEAU,MOUNTAIN,MEN'S,BLACK,Centretown,September,0,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8426918.434,5687879.157,2022,2022/09/11 00:00:00+00,Sunday,"STREETS, ROADS, HIGHWAYS",STOLEN,450,GT,HYBRID,MEN'S,BLACK,Sandy Hill,September,2,Well-Known,LOW PRICE,Weekend
-8424830.013,5688470.345,2022,2022/09/11 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,1500,TREK,HYBRID,WOMEN'S,PURPLE,Overbrook - McArthur,September,2,Well-Known,AFFORDABLE,Weekend
-8420180.366,5691220.902,2022,2022/09/12 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,390.92,RIVERSIDE,HYBRID,UNISEX,SILK,Byward Market,September,1,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8426716.763,5689280.143,2022,2022/09/12 00:00:00+00,Monday,OPEN AREAS,STOLEN,480,OPUS,REGULAR,MEN'S,WHITE,Stittsville,September,1,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8426562.364,5687782.832,2022,2022/09/12 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,550,GIANT,MOUNTAIN,MEN'S,BLACK,Centretown,September,0,Well-Known,LOW PRICE,Week_Day
-8425134.587,5688289.587,2022,2022/09/11 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,1500,BMW,HYBRID,MEN'S,BLACK,Centretown,September,1,LESS-RECOGNIZED,AFFORDABLE,Weekend
-8438321.064,5677450.679,2022,2022/09/12 00:00:00+00,Monday,PARKING LOTS,STOLEN,800,RALEIGH,MOUNTAIN,MEN'S,BLACK,Centretown,September,0,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8429178.386,5686268.354,2022,2022/09/12 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,75,NEVADA,TOURING,MEN'S,BLACK,Centretown,September,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8420024.77,5684604.356,2022,2022/09/06 00:00:00+00,Tuesday,SUBWAY / SUBWAY STATION,STOLEN,900,TREK,MOUNTAIN,MEN'S,BLACK,Braemar Park - Bel Air Heights - Copeland Park,September,6,Well-Known,LOW PRICE,Week_Day
-8426824.981,5686258.551,2022,2022/09/10 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,1000,NORCO,OTHER,WOMEN'S,GRAY,Sandy Hill,September,2,FAIRLY RECOGNIZED,LOW PRICE,Weekend
-8426385.289,5689156.114,2022,2022/09/09 00:00:00+00,Friday,SCHOOLS DURING SUPERVISED ACTIVITY,STOLEN,596,KONA,HYBRID,MEN'S,GREEN,Sandy Hill,September,3,Well-Known,LOW PRICE,Weekend
-8426385.289,5689156.114,2022,2022/09/09 00:00:00+00,Friday,"STREETS, ROADS, HIGHWAYS",STOLEN,806,KONA,MOUNTAIN,MEN'S,GREEN,Sandy Hill,September,3,Well-Known,LOW PRICE,Weekend
-8424588.242,5689304.279,2022,2022/09/09 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,800,GT,MOUNTAIN,UNISEX,BLACK,Sandy Hill,September,3,Well-Known,LOW PRICE,Weekend
-8427140.094,5687183.514,2022,2022/09/08 00:00:00+00,Thursday,BAR OR RESTAURANT,STOLEN,600,KONA,HYBRID,WOMEN'S,RED,Elmvale - Canterbury,September,4,Well-Known,LOW PRICE,Week_Day
-8427140.094,5687183.514,2022,2022/09/08 00:00:00+00,Thursday,"STREETS, ROADS, HIGHWAYS",STOLEN,600,KONA,REGULAR,WOMEN'S,RED,Portobello South,September,4,Well-Known,LOW PRICE,Week_Day
-8432722.011,5677733.859,2022,2022/09/12 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,1000,RALEIGH,OTHER,MEN'S,RED,Byward Market,September,0,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8405023.911,5693276.868,2022,2022/09/10 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,1000,GIANT,OTHER,MEN'S,SILK,Byward Market,September,2,Well-Known,LOW PRICE,Weekend
-8424403.486,5688727.171,2022,2022/09/11 00:00:00+00,Sunday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,1400,SPECIALIZED,MOUNTAIN,WOMEN'S,WHITE,West Centretown,September,1,Well-Known,AFFORDABLE,Weekend
-8424943.567,5683859.821,2022,2022/09/10 00:00:00+00,Saturday,UNIVERSITIES / COLLEGES,STOLEN,250,NORCO,HYBRID,MEN'S,GRAY,Hintonburg - Mechanicsville,September,1,FAIRLY RECOGNIZED,VERY LOW PRICE,Weekend
-8429684.218,5685923.312,2022,2022/09/07 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,1500,QUINTANA ROO,HYBRID,WOMEN'S,YELLOW,Hintonburg - Mechanicsville,September,4,LESS-RECOGNIZED,AFFORDABLE,Week_Day
-8429684.218,5685923.312,2022,2022/09/07 00:00:00+00,Wednesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,1500,QUINTANA ROO,OTHER,WOMEN'S,YELLOW,Old Ottawa South,September,4,LESS-RECOGNIZED,AFFORDABLE,Week_Day
-8425277.183,5689689.57,2022,2022/09/10 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,836.18,BROOKLYN,RACER,UNISEX,BLACK,Beacon Hill South - Cardinal Heights,September,0,LESS-RECOGNIZED,LOW PRICE,Weekend
-8426487.705,5682423.345,2022,2022/09/08 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,1216.33,GIANT,RACER,MEN'S,BLACK,Centretown,September,2,Well-Known,AFFORDABLE,Week_Day
-8427612.623,5687584.931,2022,2022/08/25 00:00:00+00,Thursday,DWELLING UNIT,STOLEN,892,TREK,HYBRID,MEN'S,GRAY,Lowertown,August,16,Well-Known,LOW PRICE,Week_Day
-8416343.011,5690547.865,2022,2022/09/10 00:00:00+00,Saturday,UNIVERSITIES / COLLEGES,STOLEN,200,NAKAMURA,HYBRID,WOMEN'S,BLUE,Carleton University,September,0,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8425722.097,5687887.121,2022,2022/09/08 00:00:00+00,Thursday,"STREETS, ROADS, HIGHWAYS",STOLEN,500,GT,REGULAR,MEN'S,RED,Centretown,September,1,Well-Known,LOW PRICE,Week_Day
-8424973.11,5688246.304,2022,2022/09/05 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,800,GIANT,MOUNTAIN,MEN'S,BLACK,Sandy Hill,September,3,Well-Known,LOW PRICE,Week_Day
-8425089.752,5688668.529,2022,2022/09/08 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,300,GIANT,REGULAR,WOMEN'S,BLACK,Sandy Hill,September,0,Well-Known,VERY LOW PRICE,Week_Day
-8435859.337,5678992.868,2022,2022/09/08 00:00:00+00,Thursday,UNIVERSITIES / COLLEGES,STOLEN,1000,TREK,MOUNTAIN,MEN'S,BLACK,Whitehaven - Queensway Terrace North,September,0,Well-Known,LOW PRICE,Week_Day
-8423232.055,5690722.06,2022,2022/09/07 00:00:00+00,Wednesday,SCHOOLS DURING SUPERVISED ACTIVITY,STOLEN,300,SUPERCYCLE,HYBRID,MEN'S,BLACK,Vanier North,September,1,FAIRLY RECOGNIZED,VERY LOW PRICE,Week_Day
-8423832.382,5684646.119,2022,2022/09/05 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",STOLEN,7400,TREK,HYBRID,MEN'S,GRAY,Byward Market,September,3,Well-Known,LUXURY,Week_Day
-8425104.137,5684751.711,2022,2022/09/07 00:00:00+00,Wednesday,"STREETS, ROADS, HIGHWAYS",STOLEN,400,GIANT,MOUNTAIN,MEN'S,BLUE,Glebe - Dows Lake,September,22,Well-Known,VERY LOW PRICE,Week_Day
-8425897.216,5689290.466,2022,2022/09/07 00:00:00+00,Wednesday,"STREETS, ROADS, HIGHWAYS",STOLEN,1000,GIANT,HYBRID,MEN'S,GRAY,Lindenlea - New Edinburgh,September,0,Well-Known,LOW PRICE,Week_Day
-8425414.844,5690994.315,2022,2022/09/07 00:00:00+00,Wednesday,TRANSIT BUS / BUS SHELTER,STOLEN,900,NORCO,HYBRID,WOMEN'S,BLUE,East Industrial,September,0,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8430341.516,5663763.954,2022,2022/09/07 00:00:00+00,Wednesday,CHURCH/SYNAGOGUE/TEMPLE/MOSQUE/RELIGIOUS INSTITUTION,STOLEN,200,CARRERA,REGULAR,WOMEN'S,PINK,East Industrial,September,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8422992.785,5686100.671,2022,2022/07/23 00:00:00+00,Saturday,SUBWAY / SUBWAY STATION,STOLEN,850,KHS,MOUNTAIN,WOMEN'S,PURPLE,Byward Market,July,0,LESS-RECOGNIZED,LOW PRICE,Weekend
-8430341.516,5663763.954,2022,2022/09/07 00:00:00+00,Wednesday,"STREETS, ROADS, HIGHWAYS",STOLEN,25,MOVELO,MOUNTAIN,CHILD'S,RED,Chapman Mills,September,46,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8422852.242,5686319.308,2022,2022/09/07 00:00:00+00,Wednesday,PARK,STOLEN,500,MOVELO,REGULAR,UNISEX,YELLOW,Chapman Mills,September,0,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8426220.668,5688881.378,2022,2022/08/28 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,2300,BMX,OTHER,UNISEX,BLACK,Glebe - Dows Lake,August,0,FAIRLY RECOGNIZED,AFFORDABLE,Weekend
-8426381.733,5684356.541,2022,2022/08/05 00:00:00+00,Friday,UNIVERSITIES / COLLEGES,STOLEN,250,MOVELO,BMX,WOMEN'S,BROWN,Island Park - Wellington Village,August,9,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8431014.409,5683578.7,2022,2022/09/05 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,800,ZIZZO,MOUNTAIN,MEN'S,GRAY,Island Park - Wellington Village,September,1,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8431014.409,5683578.7,2022,2022/09/05 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,1500,SUPE,OTHER,UNISEX,RED,Island Park - Wellington Village,September,1,LESS-RECOGNIZED,AFFORDABLE,Week_Day
-8431014.409,5683578.7,2022,2022/09/05 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,1500,MOUNTAIN,HYBRID,UNISEX,RED,Lindenlea - New Edinburgh,September,1,LESS-RECOGNIZED,AFFORDABLE,Week_Day
-8424326.543,5690948.591,2022,2022/09/05 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",STOLEN,550,SUPERCYCLE,HYBRID,MEN'S,RED,Sandy Hill,September,1,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8426220.668,5688881.378,2022,2022/08/28 00:00:00+00,Sunday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,2300,MOUNTAIN,MOUNTAIN,MEN'S,RED,Byward Market,August,1,LESS-RECOGNIZED,AFFORDABLE,Weekend
-8423307.607,5655721,2022,2022/09/05 00:00:00+00,Monday,PARK,STOLEN,87,JAMIS,REGULAR,UNISEX,RED,Byward Market,September,9,FAIRLY RECOGNIZED,VERY LOW PRICE,Week_Day
